timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782461115.485,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.0,-0.2,0,899224.0,3063360.0,95,0,0,0,,,,311000,0.0,2.8914
1782461116.485,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.4,-0.3,0,387792.0,155528.0,24,0,0,0,,,,20000000,0.0,0.0194
1782461116.485,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.5,-0.3,0,1047424.0,2847808.0,123,0,0,0,,,,356000,0.0,2.9422
1782461116.485,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.7,-0.2,0,789608.0,2883432.0,95,0,0,0,,,,311000,0.0,2.5389
1782461117.486,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,6,6.5,-0.2,0,430064.0,157064.0,24,0,0,0,,,,20000000,0.0,0.0215
1782461117.486,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.8,-0.2,0,1421192.0,2821336.0,130,0,0,0,,,,356000,0.0,3.9921
1782461117.486,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.7,-0.2,0,585088.0,2846744.0,92,0,0,0,,,,311000,0.0,1.8813
1782461118.487,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,9,8.6,0,0,171968.0,111720.0,25,0,0,0,,,,20000000,0.0,0.0086
1782461118.487,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.5,-0.2,0,2164440.0,2857312.0,128,0,0,0,,,,356000,0.0,6.0799
1782461118.487,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.7,-0.2,0,1079488.0,2851752.0,96,0,0,0,,,,311000,0.0,3.471
1782461119.488,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,9,8.6,0,0,171968.0,111720.0,25,0,0,0,,,,20000000,0.0,0.0086
1782461119.488,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.5,-0.2,0,2164440.0,2857312.0,128,0,0,0,,,,356000,0.0,6.0799
1782461119.488,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.7,-0.2,0,1079488.0,2851752.0,96,0,0,0,,,,311000,0.0,3.471
1782461120.487,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,8,7.4,-0.1,0,218976.0,125792.0,24,0,0,0,,,,20000000,0.0,0.0109
1782461120.487,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.2,-0.3,0,1551328.0,2828400.0,124,0,0,0,,,,356000,0.0,4.3577
1782461120.487,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.9,-0.2,0,1210128.0,3014992.0,98,0,0,0,,,,311000,0.0,3.8911
1782461121.489,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.5,-0.2,0,420296.0,165816.0,24,0,0,0,,,,20000000,0.0,0.021
1782461121.489,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.5,-0.3,0,963584.0,2830496.0,125,0,0,0,,,,356000,0.0,2.7067
1782461121.489,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.8,-0.1,0,704456.0,3018032.0,95,0,0,0,,,,311000,0.0,2.2651
1782461122.489,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,7,6.8,-0.1,0,353112.0,146208.0,24,0,0,0,,,,20000000,0.0,0.0177
1782461122.489,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.4,-0.3,0,1745856.0,2753736.0,128,0,0,0,,,,356000,0.0,4.9041
1782461122.489,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.9,-0.2,0,675744.0,2919856.0,97,0,0,0,,,,311000,0.0,2.1728
1782461123.49,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,7,5.4,-0.5,0,440976.0,162808.0,23,0,0,0,,,,20000000,0.0,0.022
1782461123.49,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,12,1,28,7,7.6,-0.2,0,1296200.0,2942072.0,123,0,0,0,,,,356000,0.0,3.641
1782461123.49,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.9,-0.2,0,569240.0,2876360.0,96,0,0,0,,,,311000,0.0,1.8304
1782461124.49,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.2,-0.3,0,492360.0,185104.0,24,0,0,0,,,,20000000,0.0,0.0246
1782461124.49,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,7,7.4,-0.3,0,698104.0,2827368.0,125,0,0,0,,,,356000,0.0,1.961
1782461124.49,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.2,-0.2,0,707624.0,3152696.0,97,0,0,0,,,,311000,0.0,2.2753
1782461125.49,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,4.1,-0.8,0,560920.0,183096.0,24,0,0,0,,,,20000000,0.0,0.028
1782461125.49,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,14,1,28,8,7.7,-0.3,0,668936.0,2820512.0,125,0,0,0,,,,356000,0.0,1.879
1782461125.49,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.8,-0.2,0,523183.99999999994,2844216.0,93,0,0,0,,,,311000,0.0,1.6823
1782461126.491,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.0,-0.4,0,486720.0,181960.0,24,0,0,0,,,,20000000,0.0,0.0243
1782461126.491,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,14,1,28,7,7.3,-0.3,0,697904.0,2751840.0,125,0,0,0,,,,356000,0.0,1.9604
1782461126.491,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.3,-0.1,0,749560.0,3158688.0,98,0,0,0,,,,311000,0.0,2.4102
1782461127.491,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.2,-0.4,0,450920.0,179888.0,23,0,0,0,,,,20000000,0.0,0.0225
1782461127.491,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.2,-0.4,0,737408.0,2674000.0,127,0,0,0,,,,356000,0.0,2.0714
1782461127.491,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.1,-0.2,0,837304.0,3172456.0,97,0,0,0,,,,311000,0.0,2.6923
1782461128.493,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,5,5.6,-0.3,0,464752.0,188688.0,24,0,0,0,,,,20000000,0.0,0.0232
1782461128.493,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.5,-0.3,0,717056.0,2961824.0,123,0,0,0,,,,356000,0.0,2.0142
1782461128.493,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,8.0,-0.2,0,837304.0,3067592.0,97,0,0,0,,,,311000,0.0,2.6923
1782461129.492,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,6,7.2,0,0,293080.0,157024.0,24,0,0,0,,,,20000000,0.0,0.0147
1782461129.492,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,7.5,-0.2,0,1311472.0,2858576.0,127,0,0,0,,,,356000,0.0,3.6839
1782461129.492,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,7,7.8,-0.2,0,1014512.0,3035968.0,95,0,0,0,,,,311000,0.0,3.2621
1782461130.492,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,15,1,28,6,6.9,-0.0,0,266176.0,131648.0,24,0,0,0,,,,20000000,0.0,0.0133
1782461130.492,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,7.2,-0.3,0,1351896.0,2799152.0,123,0,0,0,,,,356000,0.0,3.7975
1782461130.492,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,9,1,28,8,8.1,-0.2,0,1054984.0,2993672.0,97,0,0,0,,,,311000,0.0,3.3922
1782461131.493,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,13,1,28,6,6.9,-0.0,0,254136.0,132600.0,23,0,0,0,,,,20000000,0.0,0.0127
1782461131.493,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,7,7.5,-0.3,0,1405944.0,2893768.0,127,0,0,0,,,,356000,0.0,3.9493
1782461131.493,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,15,1,28,8,7.8,-0.2,0,1061896.0,3088816.0,97,0,0,0,,,,311000,0.0,3.4145
1782461132.493,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,9,1,28,8,8.7,0,0,177424.0,125632.0,24,0,0,0,,,,20000000,0.0,0.0089
1782461132.493,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,7,7.3,-0.3,0,2310080.0,2836592.0,121,0,0,0,,,,356000,0.0,6.489
1782461132.493,17924,gnbd_001_001_00000213_1,2,2,PERFORMANCE,14,1,28,7,7.7,-0.2,0,856464.0,3038728.0,100,0,0,0,,,,311000,0.0,2.7539
1782461133.494,17922,gnbd_001_001_00000213_1,0,3,BUSINESS,14,1,28,4,4.2,-0.7,0,549328.0,184816.0,24,0,0,0,,,,20000000,0.0,0.0275
1782461133.494,17923,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,8,7.8,-0.2,0,751888.0,3042944.0,130,0,0,0,,,,356000,0.0,2.112
