timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782457319.141,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,6,3.5,-1.6,0,456280.0,815192.0,35,0,0,0,,,,356000,0.0,1.2817
1782457319.141,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.6,-0.2,0,6403336.0,2242184.0,633,0,0,0,,,,20000000,0.0,0.3202
1782457320.142,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,11,1,28,7,4.7,-1.4,0,379608.0,817360.0,28,0,0,0,,,,311000,0.0,1.2206
1782457320.142,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,3.7,-1.5,0,546896.0,795728.0,35,0,0,0,,,,356000,0.0,1.5
1782457320.142,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,11,1,28,8,8.8,-0.1,0,4313960.0,2329280.0,621,0,0,0,,,,20000000,0.0,0.2157
1782457321.142,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,9,1,28,7,4.5,-1.4,0,320984.0,849960.0,29,0,0,0,,,,311000,0.0,1.0321
1782457321.142,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.4,-1.3,0,599712.0,905080.0,34,0,0,0,,,,356000,0.0,1.5
1782457321.142,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,9,1,28,8,8.5,-0.1,0,4358568.0,2337984.0,624,0,0,0,,,,20000000,0.0,0.2179
1782457322.144,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,9,1,28,7,4.5,-1.4,0,320984.0,849960.0,29,0,0,0,,,,311000,0.0,1.0321
1782457322.144,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.4,-1.3,0,599712.0,905080.0,34,0,0,0,,,,356000,0.0,1.5
1782457322.144,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,9,1,28,8,8.5,-0.1,0,4358568.0,2337984.0,624,0,0,0,,,,20000000,0.0,0.2179
1782457323.146,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,9,1,28,7,4.7,-1.5,0,384736.0,832480.0,28,0,0,0,,,,311000,0.0,1.2371
1782457323.146,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.2,-1.4,0,474384.0,912888.0,34,0,0,0,,,,356000,0.0,1.3325
1782457323.146,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,9,1,28,8,8.5,-0.1,0,4204152.0,2461160.0,606,0,0,0,,,,20000000,0.0,0.2102
1782457324.147,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,12,1,28,7,3.9,-1.8,0,415272.0,681088.0,37,0,0,0,,,,311000,0.0,1.3353
1782457324.147,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.6,-1.8,0,473616.0,725224.0,44,0,0,0,,,,356000,0.0,1.3304
1782457324.147,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,8481704.0,2255824.0,720,0,0,0,,,,20000000,0.0,0.4241
1782457325.145,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,12,1,28,7,3.9,-1.8,0,415272.0,681088.0,37,0,0,0,,,,311000,0.0,1.3353
1782457325.145,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.6,-1.8,0,473616.0,725224.0,44,0,0,0,,,,356000,0.0,1.3304
1782457325.145,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,8481704.0,2255824.0,720,0,0,0,,,,20000000,0.0,0.4241
1782457326.146,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.3,-2.1,0,583120.0,590720.0,39,0,0,0,,,,311000,0.0,1.5
1782457326.146,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,6,3.7,-1.8,0,384968.0,537696.0,47,0,0,0,,,,356000,0.0,1.0814
1782457326.146,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,7.9,-0.2,0,9029256.0,2205080.0,784,0,0,0,,,,20000000,0.0,0.4515
1782457327.148,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,3.8,-1.7,0,393472.0,692088.0,32,0,0,0,,,,311000,0.0,1.2652
